colony_uid,study,region,population_type,n_intervals,followup_years,death_event,shrink_events,ever_shrunk,mean_timeline_events,prop_acute_exposure
NOAA_survey::CF3-t094,NOAA_survey,Florida Keys,Natural colony,1,1.13150684931507,0,1,1,4,1
NOAA_survey::CF3-t095,NOAA_survey,Florida Keys,Natural colony,16,18.934246575342456,0,6,1,2.6875,0.4375
NOAA_survey::CF3-t096,NOAA_survey,Florida Keys,Natural colony,1,1.13150684931507,1,0,0,4,1
NOAA_survey::CF3-t098,NOAA_survey,Florida Keys,Restoration fragment,1,1.13150684931507,0,1,1,4,1
NOAA_survey::CF3-t099,NOAA_survey,Florida Keys,Natural colony,1,1.09315068493151,1,0,0,4,1
NOAA_survey::CF3-t390,NOAA_survey,Florida Keys,Natural colony,1,1.9945205479452022,1,0,0,3,0
NOAA_survey::CF3-t390,NOAA_survey,Florida Keys,Restoration fragment,1,1.07671232876712,0,0,0,3,0
NOAA_survey::CF3-t391,NOAA_survey,Florida Keys,Natural colony,2,1.9945205479452022,1,0,0,3,0
NOAA_survey::CF3-t408,NOAA_survey,Florida Keys,Natural colony,1,0.917808219178082,1,0,0,3,0
NOAA_survey::CF3-t409,NOAA_survey,Florida Keys,Natural colony,1,0.917808219178082,0,1,1,3,0
NOAA_survey::CF3-t410,NOAA_survey,Florida Keys,Natural colony,2,1.63013698630137,1,1,1,3,0
NOAA_survey::CF3-t411,NOAA_survey,Florida Keys,Natural colony,2,1.950684931506852,0,2,1,3,0
NOAA_survey::CF3-t425,NOAA_survey,Florida Keys,Natural colony,1,0.994520547945206,1,0,0,3,0
NOAA_survey::CF3-t500,NOAA_survey,Florida Keys,Natural colony,2,2.0136986301369912,1,0,0,2,0
NOAA_survey::CF3-t902,NOAA_survey,Florida Keys,Natural colony,3,3.008219178082192,0,2,1,2.6666666666666665,0
NOAA_survey::CF3-t903,NOAA_survey,Florida Keys,Natural colony,1,1.01369863013699,1,0,0,2,0
NOAA_survey::CF3-t916,NOAA_survey,Florida Keys,Natural colony,4,4.12328767123288,1,1,1,2.25,0.25
NOAA_survey::CF3-t917,NOAA_survey,Florida Keys,Natural colony,2,2.15342465753425,1,1,1,2.5,0.5
NOAA_survey::CF3-t918,NOAA_survey,Florida Keys,Natural colony,3,3.12328767123288,1,1,1,2.3333333333333335,0.3333333333333333
NOAA_survey::CF3-t919,NOAA_survey,Florida Keys,Natural colony,3,3.12328767123288,0,1,1,2.3333333333333335,0.3333333333333333
NOAA_survey::CF3-t973,NOAA_survey,Florida Keys,Natural colony,4,4.032876712328768,0,1,1,2.5,0
NOAA_survey::CF3-t974,NOAA_survey,Florida Keys,Restoration fragment,2,1.9616438356164378,0,0,0,2,0
NOAA_survey::CF4-t801,NOAA_survey,Florida Keys,Natural colony,3,3.1835616438356196,0,2,1,2.3333333333333335,0
NOAA_survey::CF4-t802,NOAA_survey,Florida Keys,Natural colony,4,3.8191780821917836,1,3,1,2.5,0
NOAA_survey::CF4-t803,NOAA_survey,Florida Keys,Natural colony,3,3.1835616438356196,0,3,1,2.3333333333333335,0
NOAA_survey::CF4-t804,NOAA_survey,Florida Keys,Natural colony,3,3.1835616438356196,1,1,1,2.3333333333333335,0
NOAA_survey::CF4-t805,NOAA_survey,Florida Keys,Natural colony,4,4.101369863013701,1,3,1,2.5,0
NOAA_survey::CF4-t806,NOAA_survey,Florida Keys,Natural colony,3,3.1835616438356196,1,1,1,2.3333333333333335,0
NOAA_survey::CF4-t807,NOAA_survey,Florida Keys,Natural colony,3,2.512328767123295,1,1,1,2,0
NOAA_survey::CF4-t808,NOAA_survey,Florida Keys,Natural colony,3,2.512328767123295,1,2,1,2,0
NOAA_survey::CF4-t809,NOAA_survey,Florida Keys,Natural colony,3,3.1835616438356196,1,1,1,2.3333333333333335,0
NOAA_survey::CF4-t810,NOAA_survey,Florida Keys,Natural colony,2,2.1068493150684997,1,0,0,2,0
NOAA_survey::CF4-t811,NOAA_survey,Florida Keys,Natural colony,3,3.1835616438356196,1,1,1,2.3333333333333335,0
NOAA_survey::CF4-t812,NOAA_survey,Florida Keys,Natural colony,8,7.824657534246581,1,1,1,2.75,0.125
NOAA_survey::CF4-t813,NOAA_survey,Florida Keys,Natural colony,3,3.1835616438356196,1,2,1,2.3333333333333335,0
NOAA_survey::CF4-t814,NOAA_survey,Florida Keys,Natural colony,5,4.813698630136989,1,4,1,2.6,0
NOAA_survey::CF4-t908,NOAA_survey,Florida Keys,Natural colony,3,2.715068493150688,1,1,1,2.6666666666666665,0
NOAA_survey::EL1-t050,NOAA_survey,Florida Keys,Natural colony,3,3.19452054794521,1,0,0,3,0.6666666666666666
NOAA_survey::EL1-t051,NOAA_survey,Florida Keys,Natural colony,13,12.813698630136987,0,8,1,2.923076923076923,0.46153846153846156
NOAA_survey::EL1-t052,NOAA_survey,Florida Keys,Natural colony,16,18.309589041095897,0,7,1,2.8125,0.4375
NOAA_survey::EL1-t053,NOAA_survey,Florida Keys,Restoration fragment,1,1.08767123287671,0,1,1,4,1
NOAA_survey::EL1-t054,NOAA_survey,Florida Keys,Natural colony,16,18.309589041095897,0,6,1,2.8125,0.4375
NOAA_survey::EL1-t055,NOAA_survey,Florida Keys,Natural colony,16,18.309589041095897,0,7,1,2.8125,0.4375
NOAA_survey::EL1-t056,NOAA_survey,Florida Keys,Natural colony,16,18.309589041095897,0,5,1,2.8125,0.4375
NOAA_survey::EL1-t057,NOAA_survey,Florida Keys,Natural colony,1,0.534246575342466,1,0,0,1,0
NOAA_survey::EL1-t058,NOAA_survey,Florida Keys,Natural colony,3,3.19452054794521,1,2,1,3,0.6666666666666666
NOAA_survey::EL1-t059,NOAA_survey,Florida Keys,Natural colony,11,10.865753424657537,0,4,1,2.727272727272727,0.36363636363636365
NOAA_survey::EL1-t060,NOAA_survey,Florida Keys,Natural colony,13,12.813698630136987,0,1,1,2.923076923076923,0.46153846153846156
NOAA_survey::EL1-t061,NOAA_survey,Florida Keys,Natural colony,6,6.172602739726029,0,5,1,3,0.6666666666666666
NOAA_survey::EL1-t062,NOAA_survey,Florida Keys,Natural colony,7,6.843835616438358,0,3,1,2.857142857142857,0.5714285714285714
NOAA_survey::EL1-t208,NOAA_survey,Florida Keys,Natural colony,5,7.013698630136991,0,2,1,2.6,0.6
NOAA_survey::EL1-t232,NOAA_survey,Florida Keys,Natural colony,10,12.323287671232888,0,3,1,2.8,0.4
NOAA_survey::EL1-t233,NOAA_survey,Florida Keys,Natural colony,1,0.704109589041096,1,0,0,2,0
NOAA_survey::EL1-t441,NOAA_survey,Florida Keys,Natural colony,7,9.315068493150694,0,3,1,2.857142857142857,0.5714285714285714
NOAA_survey::EL1-t454,NOAA_survey,Florida Keys,Natural colony,2,2.021917808219182,1,1,1,3,0
NOAA_survey::EL1-t977,NOAA_survey,Florida Keys,Natural colony,11,13.306849315068506,0,5,1,2.727272727272727,0.36363636363636365
NOAA_survey::EL1-t978,NOAA_survey,Florida Keys,Natural colony,7,7.041095890410963,0,2,1,3,0.2857142857142857
NOAA_survey::EL1-t979,NOAA_survey,Florida Keys,Natural colony,11,13.306849315068506,0,3,1,2.727272727272727,0.36363636363636365
NOAA_survey::EL1-t986,NOAA_survey,Florida Keys,Natural colony,2,5.030136986301374,1,1,1,2.5,0.5
NOAA_survey::EL1-t986,NOAA_survey,Florida Keys,Restoration fragment,1,0.931506849315068,0,0,0,2,0
NOAA_survey::EL1-t987,NOAA_survey,Florida Keys,Natural colony,4,5.871232876712332,0,1,1,2.25,0.5
NOAA_survey::EL1-t988,NOAA_survey,Florida Keys,Natural colony,3,5.030136986301374,1,0,0,2.3333333333333335,0.3333333333333333
NOAA_survey::EL2-t063,NOAA_survey,Florida Keys,Natural colony,1,1.08767123287671,0,0,0,4,1
NOAA_survey::EL2-t064,NOAA_survey,Florida Keys,Natural colony,6,6.175342465753429,0,4,1,3,0.6666666666666666
NOAA_survey::EL2-t065,NOAA_survey,Florida Keys,Natural colony,17,19.926027397260274,1,11,1,2.6470588235294117,0.4117647058823529
NOAA_survey::EL2-t066,NOAA_survey,Florida Keys,Natural colony,13,12.813698630136985,0,6,1,2.923076923076923,0.46153846153846156
NOAA_survey::EL2-t067,NOAA_survey,Florida Keys,Natural colony,13,12.813698630136985,0,8,1,2.923076923076923,0.46153846153846156
NOAA_survey::EL2-t068,NOAA_survey,Florida Keys,Natural colony,6,6.175342465753429,0,2,1,3,0.6666666666666666
NOAA_survey::EL2-t069,NOAA_survey,Florida Keys,Natural colony,8,8.126027397260275,1,2,1,2.75,0.5
NOAA_survey::EL2-t070,NOAA_survey,Florida Keys,Natural colony,10,9.857534246575346,0,3,1,2.7,0.4
NOAA_survey::EL2-t071,NOAA_survey,Florida Keys,Natural colony,7,7.109589041095895,1,6,1,2.857142857142857,0.5714285714285714
NOAA_survey::EL2-t072,NOAA_survey,Florida Keys,Natural colony,13,12.813698630136985,0,6,1,2.923076923076923,0.46153846153846156
NOAA_survey::EL2-t073,NOAA_survey,Florida Keys,Natural colony,13,12.813698630136985,0,8,1,2.923076923076923,0.46153846153846156
NOAA_survey::EL2-t074,NOAA_survey,Florida Keys,Natural colony,1,0.534246575342466,1,0,0,1,0
NOAA_survey::EL2-t149,NOAA_survey,Florida Keys,Natural colony,1,1.06301369863014,1,0,0,4,1
NOAA_survey::EL2-t208,NOAA_survey,Florida Keys,Natural colony,1,0.654794520547945,1,0,0,2,0
NOAA_survey::EL2-t211,NOAA_survey,Florida Keys,Natural colony,1,1.01095890410959,0,0,0,2,0
NOAA_survey::EL2-t212,NOAA_survey,Florida Keys,Natural colony,1,1.676712328767124,1,0,0,2,0
NOAA_survey::EL2-t212,NOAA_survey,Florida Keys,Restoration fragment,1,1.01095890410959,0,0,0,2,0
NOAA_survey::EL2-t213,NOAA_survey,Florida Keys,Natural colony,1,0.654794520547945,1,0,0,2,0
NOAA_survey::EL2-t214,NOAA_survey,Florida Keys,Natural colony,3,5.068493150684937,1,1,1,2.3333333333333335,0.3333333333333333
NOAA_survey::EL2-t244,NOAA_survey,Florida Keys,Natural colony,1,1.01643835616438,0,0,0,2,0
NOAA_survey::EL2-t246,NOAA_survey,Florida Keys,Natural colony,6,6.104109589041098,0,1,1,3.1666666666666665,0.3333333333333333
NOAA_survey::EL2-t247,NOAA_survey,Florida Keys,Natural colony,6,6.104109589041098,1,2,1,3.1666666666666665,0.3333333333333333
NOAA_survey::EL2-t437,NOAA_survey,Florida Keys,Natural colony,8,10.090410958904117,0,3,1,2.625,0.5
NOAA_survey::EL2-t438,NOAA_survey,Florida Keys,Natural colony,1,0.701369863013699,1,0,0,3,0
NOAA_survey::EL2-t439,NOAA_survey,Florida Keys,Natural colony,3,3.049315068493153,0,2,1,3.6666666666666665,0.6666666666666666
NOAA_survey::EL2-t440,NOAA_survey,Florida Keys,Natural colony,3,3.049315068493153,0,2,1,3.6666666666666665,0.6666666666666666
NOAA_survey::EL2-t452,NOAA_survey,Florida Keys,Natural colony,1,1.07397260273973,1,0,0,3,0
NOAA_survey::EL2-t453,NOAA_survey,Florida Keys,Natural colony,2,2.021917808219182,1,1,1,3,0
NOAA_survey::EL2-t485,NOAA_survey,Florida Keys,Natural colony,1,1.676712328767124,1,0,0,2,0
NOAA_survey::EL2-t485,NOAA_survey,Florida Keys,Restoration fragment,1,1.01095890410959,0,1,1,2,0
NOAA_survey::EL2-t486,NOAA_survey,Florida Keys,Natural colony,5,6.726027397260278,0,1,1,2,0.4
NOAA_survey::EL2-t487,NOAA_survey,Florida Keys,Natural colony,1,1.676712328767124,1,0,0,2,0
NOAA_survey::EL2-t487,NOAA_survey,Florida Keys,Restoration fragment,1,1.01095890410959,0,1,1,2,0
NOAA_survey::EL2-t488,NOAA_survey,Florida Keys,Natural colony,3,5.068493150684937,1,2,1,2.3333333333333335,0.3333333333333333
NOAA_survey::EL2-t767,NOAA_survey,Florida Keys,Natural colony,2,4.057534246575346,1,1,1,2.5,0.5
NOAA_survey::EL2-t768,NOAA_survey,Florida Keys,Natural colony,4,5.715068493150689,0,0,0,2,0.5
NOAA_survey::EL2-t769,NOAA_survey,Florida Keys,Natural colony,2,4.057534246575346,0,0,0,2.5,0.5
NOAA_survey::EL2-t913,NOAA_survey,Florida Keys,Natural colony,17,18.917808219178088,0,8,1,2.4705882352941178,0.35294117647058826
NOAA_survey::EL2-t980,NOAA_survey,Florida Keys,Natural colony,4,3.682191780821916,1,0,0,2.5,0
NOAA_survey::EL3-t075,NOAA_survey,Florida Keys,Natural colony,4,4.115068493150678,1,3,1,2.75,0.5
NOAA_survey::EL3-t076,NOAA_survey,Florida Keys,Natural colony,11,10.85479452054793,0,6,1,2.727272727272727,0.36363636363636365
NOAA_survey::EL3-t077,NOAA_survey,Florida Keys,Natural colony,16,18.25479452054792,0,6,1,2.8125,0.4375
NOAA_survey::EL3-t078,NOAA_survey,Florida Keys,Natural colony,11,10.85479452054793,1,3,1,2.727272727272727,0.36363636363636365
NOAA_survey::EL3-t079,NOAA_survey,Florida Keys,Natural colony,13,12.80273972602738,0,9,1,2.923076923076923,0.46153846153846156
NOAA_survey::EL3-t080,NOAA_survey,Florida Keys,Natural colony,1,1.07671232876712,1,0,0,4,1
NOAA_survey::EL3-t081,NOAA_survey,Florida Keys,Natural colony,4,4.115068493150678,0,3,1,2.75,0.5
NOAA_survey::EL3-t082,NOAA_survey,Florida Keys,Natural colony,2,1.8438356164383531,1,1,1,3.5,1
NOAA_survey::EL3-t083,NOAA_survey,Florida Keys,Natural colony,17,19.33698630136984,1,7,1,2.764705882352941,0.47058823529411764
NOAA_survey::EL3-t084,NOAA_survey,Florida Keys,Natural colony,4,4.115068493150678,0,2,1,2.75,0.5
NOAA_survey::EL3-t085,NOAA_survey,Florida Keys,Natural colony,1,0.832876712328767,1,0,0,4,1
NOAA_survey::EL3-t086,NOAA_survey,Florida Keys,Natural colony,17,19.33698630136984,1,8,1,2.764705882352941,0.47058823529411764
NOAA_survey::EL3-t178,NOAA_survey,Florida Keys,Natural colony,1,1.06301369863014,1,0,0,4,1
NOAA_survey::EL3-t179,NOAA_survey,Florida Keys,Natural colony,1,1.06301369863014,1,0,0,4,1
NOAA_survey::EL3-t187,NOAA_survey,Florida Keys,Natural colony,5,7.013698630136992,1,2,1,2.6,0.6
NOAA_survey::EL3-t421,NOAA_survey,Florida Keys,Natural colony,1,0.695890410958904,1,0,0,3,0
NOAA_survey::EL3-t422,NOAA_survey,Florida Keys,Natural colony,6,7.997260273972611,1,4,1,2.6666666666666665,0.5
NOAA_survey::EL3-t423,NOAA_survey,Florida Keys,Natural colony,1,0.983561643835616,0,0,0,3,0
NOAA_survey::EL3-t432,NOAA_survey,Florida Keys,Natural colony,2,1.758904109589038,1,1,1,3,0
NOAA_survey::EL3-t433,NOAA_survey,Florida Keys,Natural colony,2,1.758904109589038,1,1,1,3,0
NOAA_survey::EL3-t434,NOAA_survey,Florida Keys,Natural colony,1,1.01643835616438,0,0,0,3,0
NOAA_survey::EL3-t451,NOAA_survey,Florida Keys,Natural colony,2,2.032876712328769,0,2,1,2.5,0
NOAA_survey::EL3-t770,NOAA_survey,Florida Keys,Natural colony,1,0.663013698630137,1,0,0,2,0
NOAA_survey::EL3-t911,NOAA_survey,Florida Keys,Natural colony,16,18.153424657534245,1,4,1,2.5625,0.375
NOAA_survey::EL3-t930,NOAA_survey,Florida Keys,Natural colony,4,4.035616438356162,0,0,0,2.5,0
NOAA_survey::EL3-t932,NOAA_survey,Florida Keys,Natural colony,4,4.035616438356162,0,2,1,2.5,0
NOAA_survey::EL3-t933,NOAA_survey,Florida Keys,Natural colony,11,13.35068493150685,1,5,1,2.727272727272727,0.36363636363636365
NOAA_survey::EL3-t934,NOAA_survey,Florida Keys,Natural colony,2,1.728767123287671,1,1,1,2,0
NOAA_survey::EL4-t153,NOAA_survey,Florida Keys,Natural colony,16,19.386301369863006,0,6,1,2.75,0.4375
NOAA_survey::EL4-t154,NOAA_survey,Florida Keys,Natural colony,13,13.120547945205477,0,6,1,2.923076923076923,0.46153846153846156
NOAA_survey::EL4-t155,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL4-t156,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL4-t157,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL4-t158,NOAA_survey,Florida Keys,Natural colony,16,19.386301369863006,0,4,1,2.75,0.4375
NOAA_survey::EL4-t159,NOAA_survey,Florida Keys,Natural colony,4,4.032876712328773,0,3,1,2.75,0.5
NOAA_survey::EL4-t160,NOAA_survey,Florida Keys,Natural colony,8,8.013698630136986,0,1,1,2.625,0.5
NOAA_survey::EL4-t161,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,1,1,4,1
NOAA_survey::EL4-t162,NOAA_survey,Florida Keys,Natural colony,3,3.106849315068499,0,2,1,3,0.6666666666666666
NOAA_survey::EL4-t163,NOAA_survey,Florida Keys,Restoration fragment,1,1.05205479452055,0,1,1,4,1
NOAA_survey::EL4-t164,NOAA_survey,Florida Keys,Natural colony,5,5.060273972602743,0,4,1,2.8,0.6
NOAA_survey::EL4-t165,NOAA_survey,Florida Keys,Natural colony,10,9.73698630136986,1,5,1,2.7,0.4
NOAA_survey::EL4-t166,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL4-t167,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL4-t168,NOAA_survey,Florida Keys,Natural colony,16,19.386301369863006,0,4,1,2.75,0.4375
NOAA_survey::EL4-t169,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,1,1,4,1
NOAA_survey::EL4-t207,NOAA_survey,Florida Keys,Natural colony,1,0.654794520547945,1,0,0,2,0
NOAA_survey::EL4-t210,NOAA_survey,Florida Keys,Natural colony,3,5.06849315068493,1,2,1,2.3333333333333335,0.3333333333333333
NOAA_survey::EL4-t416,NOAA_survey,Florida Keys,Natural colony,2,2.01369863013699,0,1,1,3,0
NOAA_survey::EL4-t417,NOAA_survey,Florida Keys,Natural colony,3,3.01369863013699,1,1,1,2.6666666666666665,0
NOAA_survey::EL4-t418,NOAA_survey,Florida Keys,Natural colony,2,4.0602739726027455,1,1,1,3.5,0.5
NOAA_survey::EL4-t418,NOAA_survey,Florida Keys,Restoration fragment,2,2.01369863013699,0,2,1,3,0
NOAA_survey::EL4-t419,NOAA_survey,Florida Keys,Natural colony,1,0.695890410958904,1,0,0,3,0
NOAA_survey::EL4-t420,NOAA_survey,Florida Keys,Natural colony,2,2.01369863013699,0,1,1,3,0
NOAA_survey::EL4-t489,NOAA_survey,Florida Keys,Natural colony,2,1.673972602739722,1,1,1,2,0
NOAA_survey::EL4-t772,NOAA_survey,Florida Keys,Natural colony,2,4.03287671232877,0,0,0,2.5,0.5
NOAA_survey::EL4-t922,NOAA_survey,Florida Keys,Natural colony,8,8.043835616438352,1,3,1,2.375,0.25
NOAA_survey::EL4-t935,NOAA_survey,Florida Keys,Natural colony,7,7.084931506849308,0,5,1,3,0.2857142857142857
NOAA_survey::EL4-t936,NOAA_survey,Florida Keys,Natural colony,2,3.016438356164379,0,2,1,2.5,0
NOAA_survey::EL4-t936,NOAA_survey,Florida Keys,Restoration fragment,1,1.02739726027397,0,1,1,2,0
NOAA_survey::EL4-t937,NOAA_survey,Florida Keys,Natural colony,3,2.726027397260271,1,1,1,2,0
NOAA_survey::EL5-t170,NOAA_survey,Florida Keys,Natural colony,2,2.013698630136989,0,1,1,3.5,1
NOAA_survey::EL5-t171,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL5-t172,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL5-t173,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL5-t174,NOAA_survey,Florida Keys,Natural colony,2,1.693150684931509,1,0,0,3.5,1
NOAA_survey::EL5-t175,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL5-t176,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL5-t177,NOAA_survey,Florida Keys,Natural colony,12,12.120547945205477,0,9,1,2.8333333333333335,0.4166666666666667
NOAA_survey::EL5-t180,NOAA_survey,Florida Keys,Natural colony,13,13.120547945205477,0,6,1,2.923076923076923,0.46153846153846156
NOAA_survey::EL5-t181,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL5-t182,NOAA_survey,Florida Keys,Natural colony,1,1.05205479452055,0,0,0,4,1
NOAA_survey::EL5-t183,NOAA_survey,Florida Keys,Natural colony,12,11.830136986301365,1,2,1,2.75,0.3333333333333333
NOAA_survey::EL5-t189,NOAA_survey,Florida Keys,Natural colony,1,0.747945205479452,1,0,0,4,1
NOAA_survey::EL5-t460,NOAA_survey,Florida Keys,Natural colony,3,5.0602739726027455,1,1,1,3.3333333333333335,0.3333333333333333
NOAA_survey::EL5-t460,NOAA_survey,Florida Keys,Restoration fragment,2,3.01369863013699,0,2,1,2.5,0
NOAA_survey::EL5-t462,NOAA_survey,Florida Keys,Restoration fragment,1,1,0,1,1,2,0
NOAA_survey::EL5-t939,NOAA_survey,Florida Keys,Natural colony,1,1.731506849315066,1,0,0,2,0
NOAA_survey::EL5-t939,NOAA_survey,Florida Keys,Restoration fragment,1,1.02739726027397,0,1,1,2,0
NOAA_survey::EL5-t940,NOAA_survey,Florida Keys,Natural colony,1,1.978082191780819,0,0,0,2,0
NOAA_survey::EL5-t940,NOAA_survey,Florida Keys,Restoration fragment,1,1.02739726027397,0,0,0,2,0
NOAA_survey::FR1-t001,NOAA_survey,Florida Keys,Natural colony,5,5.180821917808224,0,3,1,2.8,0.6
NOAA_survey::FR1-t002,NOAA_survey,Florida Keys,Natural colony,16,18.871232876712337,0,7,1,2.6875,0.4375
NOAA_survey::FR1-t003,NOAA_survey,Florida Keys,Natural colony,13,12.835616438356176,0,5,1,2.8461538461538463,0.46153846153846156
NOAA_survey::FR1-t004,NOAA_survey,Florida Keys,Natural colony,13,12.835616438356176,0,8,1,2.8461538461538463,0.46153846153846156
NOAA_survey::FR1-t005,NOAA_survey,Florida Keys,Natural colony,13,12.835616438356176,0,4,1,2.8461538461538463,0.46153846153846156
NOAA_survey::FR1-t006,NOAA_survey,Florida Keys,Natural colony,14,14.178082191780836,0,5,1,2.7857142857142856,0.42857142857142855
NOAA_survey::FR1-t007,NOAA_survey,Florida Keys,Natural colony,13,12.835616438356176,0,6,1,2.8461538461538463,0.46153846153846156
NOAA_survey::FR1-t008,NOAA_survey,Florida Keys,Natural colony,13,12.835616438356176,0,8,1,2.8461538461538463,0.46153846153846156
NOAA_survey::FR1-t009,NOAA_survey,Florida Keys,Natural colony,16,18.871232876712337,0,9,1,2.6875,0.4375
NOAA_survey::FR1-t010,NOAA_survey,Florida Keys,Natural colony,12,11.934246575342478,1,6,1,2.75,0.4166666666666667
NOAA_survey::FR1-t011,NOAA_survey,Florida Keys,Natural colony,8,7.810958904109594,1,1,1,2.625,0.5
NOAA_survey::FR1-t012,NOAA_survey,Florida Keys,Natural colony,2,2.11506849315069,0,1,1,3.5,1
NOAA_survey::FR1-t145,NOAA_survey,Florida Keys,Natural colony,2,4.027397260273968,1,1,1,2.5,1
NOAA_survey::FR1-t199,NOAA_survey,Florida Keys,Natural colony,5,7.136986301369859,1,3,1,2.6,0.6
NOAA_survey::FR1-t200,NOAA_survey,Florida Keys,Natural colony,1,1.0958904109589,1,0,0,4,1
NOAA_survey::FR1-t773,NOAA_survey,Florida Keys,Natural colony,1,0.958904109589041,0,0,0,2,0
NOAA_survey::FR1-t774,NOAA_survey,Florida Keys,Natural colony,3,4.98630136986301,1,0,0,2.3333333333333335,0.6666666666666666
NOAA_survey::FR1-t775,NOAA_survey,Florida Keys,Natural colony,3,4.98630136986301,1,1,1,2.3333333333333335,0.6666666666666666
NOAA_survey::FR1-t776,NOAA_survey,Florida Keys,Natural colony,3,4.98630136986301,1,0,0,2.3333333333333335,0.6666666666666666
NOAA_survey::FR1-t860,NOAA_survey,Florida Keys,Natural colony,3,3.035616438356164,0,2,1,3,0
NOAA_survey::FR1-t861,NOAA_survey,Florida Keys,Natural colony,6,6.156164383561644,1,1,1,3,0.16666666666666666
NOAA_survey::FR1-t923,NOAA_survey,Florida Keys,Natural colony,1,1.05479452054795,1,0,0,2,0
NOAA_survey::FR1-t924,NOAA_survey,Florida Keys,Natural colony,4,6.041095890410959,1,2,1,2.25,0.5
NOAA_survey::FR1-t925,NOAA_survey,Florida Keys,Natural colony,4,6.041095890410959,1,1,1,2.25,0.5
NOAA_survey::FR1-t926,NOAA_survey,Florida Keys,Natural colony,4,6.041095890410959,1,1,1,2.25,0.5
NOAA_survey::FR1-t927,NOAA_survey,Florida Keys,Natural colony,1,0.616438356164384,1,0,0,2,0
NOAA_survey::FR1-t928,NOAA_survey,Florida Keys,Natural colony,4,6.041095890410959,1,2,1,2.25,0.5
NOAA_survey::FR1-t929,NOAA_survey,Florida Keys,Natural colony,3,5.079452054794521,0,0,0,2.3333333333333335,0.3333333333333333
NOAA_survey::FR1-t975,NOAA_survey,Florida Keys,Natural colony,2,1.6465753424657539,1,0,0,2,0
NOAA_survey::FR1-t976,NOAA_survey,Florida Keys,Natural colony,7,7.016438356164377,0,3,1,3,0.2857142857142857
NOAA_survey::FR2-t201,NOAA_survey,Florida Keys,Natural colony,1,1.0958904109589,1,0,0,4,1
NOAA_survey::FR2-t236,NOAA_survey,Florida Keys,Natural colony,9,11.49863013698629,1,2,1,2.888888888888889,0.3333333333333333
NOAA_survey::FR2-t250,NOAA_survey,Florida Keys,Natural colony,10,10.087671232876701,1,3,1,2.9,0.3
NOAA_survey::FR2-t251,NOAA_survey,Florida Keys,Natural colony,11,11.142465753424652,1,3,1,2.8181818181818183,0.2727272727272727
NOAA_survey::FR2-t252,NOAA_survey,Florida Keys,Natural colony,3,3.0739726027397203,0,1,1,3,0.6666666666666666
NOAA_survey::FR2-t254,NOAA_survey,Florida Keys,Natural colony,1,2.0082191780821903,1,0,0,3,1
NOAA_survey::FR2-t254,NOAA_survey,Florida Keys,Restoration fragment,1,1.0027397260274,0,0,0,2,0
NOAA_survey::FR2-t255,NOAA_survey,Florida Keys,Natural colony,14,16.12876712328766,1,6,1,2.7142857142857144,0.35714285714285715
NOAA_survey::FR2-t256,NOAA_survey,Florida Keys,Natural colony,11,10.704109589041085,1,3,1,2.8181818181818183,0.2727272727272727
NOAA_survey::FR2-t257,NOAA_survey,Florida Keys,Natural colony,7,7.035616438356158,1,3,1,2.7142857142857144,0.2857142857142857
NOAA_survey::FR2-t258,NOAA_survey,Florida Keys,Natural colony,10,10.087671232876701,1,4,1,2.9,0.3
NOAA_survey::FR2-t259,NOAA_survey,Florida Keys,Natural colony,11,10.704109589041085,1,5,1,2.8181818181818183,0.2727272727272727
NOAA_survey::FR2-t260,NOAA_survey,Florida Keys,Natural colony,14,16.12876712328766,1,3,1,2.7142857142857144,0.35714285714285715
NOAA_survey::FR2-t261,NOAA_survey,Florida Keys,Natural colony,10,10.087671232876701,1,4,1,2.9,0.3
NOAA_survey::FR2-t262,NOAA_survey,Florida Keys,Natural colony,7,7.035616438356158,0,3,1,2.7142857142857144,0.2857142857142857
NOAA_survey::FR2-t447,NOAA_survey,Florida Keys,Natural colony,3,3.027397260273971,0,1,1,3.6666666666666665,0.6666666666666666
